Absolute load value (%),Absolute throttle position (%),Ambient air temperature (F),Barometric pressure (inHg),Calculated load value (%),Commanded fuel rail pressure A (inHg),Engine coolant temperature (F),Engine RPM (RPM),Fuel level input (%),Fuel rail pressure (psi),Fuel/Air commanded equivalence ratio,Intake air temperature (F),Intake manifold absolute pressure (inHg),Long term fuel % trim - Bank 1 (%),Mass air flow rate (lb/min),Vehicle speed (MPH),Fuel rate (gal/hr),Instant fuel economy (MPG)
10.19608,12.15686,64.4,29.5301,12.15686,885.903,181.4,1563.25,89.41177,474.2734,1.000003,69.8,5.020117,1.5625,0.31752,46.60284,0.2108727,220.9999
10.58823,12.15686,64.4,29.5301,12.54902,885.903,181.4,1468,89.41177,478.6245,1.000003,69.8,5.020117,1.5625,0.314874,45.3601,0.2091154,216.9142
9.803922,11.76471,64.4,29.5301,11.76471,885.903,181.4,1315.5,89.41177,474.2734,1.000003,69.8,5.315418,1.5625,0.269892,42.25324,0.1792417,235.7333
9.803922,11.37255,64.4,29.5301,12.54902,885.903,181.4,1182,89.41177,474.2734,1.000003,69.8,5.610719,1.5625,0.256662,37.28227,0.1704554,218.7216
10.19608,10.98039,64.4,29.5301,14.11765,885.903,181.4,1275.75,89.41177,453.9681,1.000003,69.8,6.496622,7.8125,0.336042,34.17542,0.2231735,153.1338
10.98039,13.33333,64.4,29.5301,13.33333,885.903,181.4,1504.75,89.41177,433.6628,0.9051485,69.8,6.201321,7.8125,0.452466,31.68993,0.3004935,105.4596
10.98039,12.94118,64.4,29.5301,12.94118,885.903,181.4,1482.25,89.41177,449.617,0.905301,69.8,6.791923,7.8125,0.432621,31.06856,0.317423,97.87746
13.33333,15.29412,64.4,29.5301,17.64706,900.668,181.4,1454.5,89.41177,464.1208,0.9052095,69.8,12.99324,7.8125,0.513324,30.44719,0.3765731,80.85334
25.4902,20.39216,64.4,29.5301,34.90196,1662.545,181.4,1499.75,89.41177,1038.47,0.9029525,69.8,28.3489,7.8125,1.070307,29.82582,0.7852536,37.9824
56.47059,27.45098,64.4,29.5301,66.27451,2766.97,181.4,1489,89.41177,1370.607,0.9018545,69.8,28.05359,7.8125,2.065203,29.82582,1.518968,19.63558
55.29412,25.88235,64.4,29.5301,65.88235,2852.608,181.4,1527.75,70.98039,1450.377,0.9846925,69.8,27.16769,7.8125,2.034774,30.44719,1.498409,20.31968
55.68628,24.70588,64.4,29.5301,64.31373,2811.266,181.4,1571,70.98039,1356.103,0.995337,69.8,26.28179,7.8125,2.073141,31.68993,1.398231,22.6643
46.27451,21.56863,64.4,29.5301,47.84314,1981.47,181.4,1578.25,70.98039,860.0738,0.994605,68,20.08047,7.8125,1.739745,32.3113,1.160823,27.83481
21.56863,9.803922,64.4,29.5301,21.56863,885.903,181.4,1275.25,70.98039,468.4719,0.9939035,68,7.677826,7.8125,0.226233,32.3113,0.1510623,213.8939
10.58823,12.15686,64.4,29.5301,14.11765,885.903,181.4,1128,70.98039,433.6628,0.995764,68,7.382525,1.5625,0.300321,32.3113,0.2006745,161.0135
10.98039,10.19608,64.4,29.5301,14.90196,885.903,181.4,1423.25,70.98039,459.7696,0.9957945,68,5.90602,1.5625,0.206388,31.68993,0.1376508,230.2198
10.58823,11.76471,64.4,29.5301,12.54902,885.903,181.4,1450.75,70.98039,459.7696,1.000003,69.8,5.315418,1.5625,0.275184,31.06856,0.1835288,169.2844
10.19608,11.76471,64.4,29.5301,12.15686,885.903,181.4,1390.25,70.98039,464.1208,1.000003,69.8,5.315418,1.5625,0.276507,29.82582,0.1836349,162.4191
10.19608,11.76471,64.4,29.5301,12.54902,885.903,181.4,1342.5,70.98039,468.4719,1.000003,69.8,5.610719,1.5625,0.292383,28.58307,0.1941786,147.2
10.19608,11.76471,64.4,29.5301,12.54902,885.903,181.4,1286.75,70.98039,474.2734,1.000003,69.8,5.90602,1.5625,0.271215,27.9617,0.1801204,155.239
10.19608,11.37255,64.4,29.5301,12.94118,885.903,181.4,1217,81.17647,478.6245,1.000003,69.8,5.610719,1.5625,0.261954,26.71896,0.1739699,153.5838
10.19608,11.37255,64.4,29.5301,13.33333,885.903,181.4,1161.75,81.17647,484.4261,1.000003,69.8,5.610719,1.5625,0.23814,24.85485,0.1581545,157.1555
10.58823,11.37255,64.4,29.5301,13.72549,885.903,181.4,1105.75,81.17647,488.7772,1.000003,69.8,5.90602,1.5625,0.231525,24.23348,0.1537613,157.6045
10.58823,11.37255,64.4,29.5301,14.11765,885.903,181.4,1050.75,81.17647,488.7772,1.000003,69.8,6.201321,1.5625,0.234171,22.36936,0.1555186,143.8372
10.58823,10.98039,64.4,29.5301,14.90196,885.903,181.4,977.5,81.17647,493.1283,1.000003,69.8,6.496622,1.5625,0.21168,21.12662,0.1405818,150.28
11.37255,11.37255,64.4,29.5301,14.5098,885.903,181.4,1110.25,81.17647,498.9298,1.000003,69.8,5.90602,1.5625,0.210357,18.64114,0.1397031,133.4339
10.58823,10.98039,64.4,29.5301,16.07843,885.903,181.4,827.75,81.17647,484.4261,1.000003,69.8,7.973127,1.5625,0.235494,14.91291,0.1563972,95.35278
23.92157,16.86275,64.4,29.5301,45.88235,1863.349,181.4,1216.25,81.17647,1058.776,0.905362,69.8,27.46299,1.5625,0.662823,11.80605,0.4401966,26.81995
72.15686,36.07843,64.4,29.5301,94.11765,4429.515,181.4,2231,81.17647,2239.383,0.9026475,69.8,28.3489,12.5,3.075975,11.80605,2.256375,5.23231
88.62745,45.4902,64.4,29.5301,98.82353,4429.515,181.4,2345.5,81.17647,2194.421,0.9942695,69.8,29.5301,12.5,4.949343,14.29154,3.641498,3.924632
89.01961,50.19608,64.4,29.5301,99.21568,4429.515,181.4,2303.5,53.33333,2159.612,0.9971975,69.8,28.6442,12.5,4.839534,17.39839,3.232586,5.38219
90.19608,54.90196,64.4,29.5301,99.60784,4429.515,181.4,2572.5,53.33333,2139.307,0.9906095,69.8,28.6442,12.5,6.009066,20.50525,4.001994,5.123758
90.98039,56.47059,64.4,29.5301,83.52941,4391.126,181.4,2668.75,53.33333,2010.223,0.9901215,66.2,25.39589,12.5,5.117364,23.6121,3.430793,6.882405
58.43137,30.98039,64.4,29.5301,68.23529,4228.71,181.4,2492.25,53.33333,2204.574,0.995703,66.2,27.75829,12.5,3.847284,26.09759,2.580575,10.11309
69.01961,31.76471,64.4,29.5301,78.82353,4337.972,181.4,2139.25,53.33333,2179.917,0.997045,66.2,27.16769,12.5,3.834054,27.34033,2.557285,10.69116
67.84314,29.80392,64.4,29.5301,76.07843,4187.368,181.4,2165,53.33333,2100.146,0.995581,66.2,26.57709,12.5,3.642219,28.58307,2.426062,11.78167
60,26.66667,64.4,29.5301,54.90196,2604.555,181.4,2340.5,53.33333,1227.019,0.990213,64.4,25.39589,12.5,3.606498,31.68993,2.405801,13.1723
56.07843,27.05882,64.4,29.5301,68.62745,2976.634,181.4,1661.25,53.33333,1499.69,0.9838995,64.4,26.87239,12.5,3.113019,32.93267,2.087872,15.77332
57.64706,26.27451,64.4,29.5301,69.41177,2985.493,181.4,1658.25,53.33333,1485.186,0.991372,64.4,25.98649,7.8125,2.353617,33.55404,1.588677,21.12074
54.11765,25.88235,64.4,29.5301,64.70588,2772.876,181.4,1696.5,53.33333,1276.332,0.9918295,64.4,25.98649,7.8125,2.358909,34.17542,1.580248,21.62662
32.54902,11.76471,64.4,29.5301,30.98039,1207.781,183.2,1678,81.17647,449.617,0.991616,64.4,6.496622,1.5625,1.143072,34.79679,0.7653978,45.46235
9.803922,13.33333,64.4,29.5301,11.76471,885.903,183.2,1426,81.17647,433.6628,0.9934765,64.4,6.496622,1.5625,0.402192,34.17542,0.2693646,126.8742
9.411765,12.94118,64.4,29.5301,10.98039,885.903,183.2,1352.5,81.17647,449.617,1.000003,64.4,5.610719,1.5625,0.374409,32.3113,0.2502876,129.0967
10.58823,11.76471,64.4,29.5301,12.54902,885.903,183.2,1381.25,81.17647,468.4719,1.000003,64.4,5.020117,1.5625,0.265923,29.82582,0.1766058,168.8835
10.19608,11.76471,64.4,29.5301,12.54902,885.903,183.2,1298.25,81.17647,484.4261,1.000003,68,5.610719,1.5625,0.265923,27.9617,0.1766058,158.3283
10.19608,11.37255,64.4,29.5301,12.94118,885.903,183.2,1162.75,81.17647,498.9298,1.000003,68,5.610719,1.5625,0.246078,25.47622,0.1634263,155.8881
10.19608,11.37255,64.4,29.5301,13.33333,885.903,183.2,1065.5,81.17647,513.4336,1.000003,68,5.90602,1.5625,0.220941,22.99073,0.1467322,156.685
10.98039,11.37255,64.4,29.5301,14.5098,885.903,183.2,1273,81.17647,523.5862,1.000003,68,5.315418,1.5625,0.226233,19.88388,0.1502468,132.3415
10.58823,11.37255,64.4,29.5301,13.33333,885.903,183.2,1075.5,81.17647,538.09,1.000003,68,5.90602,1.5625,0.257985,18.01976,0.171334,105.1733
10.98039,10.98039,64.4,29.5301,16.47059,885.903,183.2,795,81.17647,439.4644,1.000003,68,10.63084,1.5625,0.21168,13.67017,0.1405818,97.23997
15.29412,14.11765,64.4,29.5301,26.27451,885.903,183.2,701.25,67.45098,484.4261,0.9055145,68,17.12746,7.8125,0.129654,9.941939,0.08610633,115.4612
36.07843,20.39216,64.4,29.5301,48.23529,2108.449,183.2,1424.5,67.45098,1148.699,0.90219,68,28.3489,7.8125,1.152333,9.941939,0.845149,11.76353
57.64706,30.98039,64.4,29.5301,72.54902,3599.719,183.2,1919.25,67.45098,2079.841,0.901458,68,29.2348,12.5,2.369493,10.56331,1.744247,6.056085
84.31373,36.47059,64.4,29.5301,93.72549,4429.515,183.2,2012,67.45098,2145.108,0.9967705,68,28.6442,12.5,4.442634,16.15565,3.272998,4.936041
87.45098,47.05882,64.4,29.5301,99.21568,4429.515,183.2,2165.5,67.45098,2194.421,0.996069,68,29.5301,12.5,4.555089,22.36936,3.034956,7.370573
87.45098,43.92157,64.4,29.5301,97.64706,4429.515,183.2,2194.25,67.45098,2204.574,0.9954895,68,28.3489,12.5,5.244372,24.85485,3.496671,7.108146
83.92157,35.29412,64.4,29.5301,90.98039,4429.515,183.2,2281.25,67.45098,2204.574,0.994971,64.4,26.87239,12.5,4.369869,27.9617,2.915294,9.591383
74.11765,30.19608,64.4,29.5301,77.25491,4308.441,183.2,2337.75,67.45098,1995.719,0.994239,64.4,25.39589,12.5,4.482324,31.06856,2.991875,10.38431
67.05882,29.41176,64.4,29.5301,72.94118,4231.663,183.2,2459.75,67.45098,2114.65,0.993873,64.4,25.98649,12.5,3.987522,32.93267,2.663563,12.36414
65.88235,30.19608,64.4,29.5301,72.94118,4287.771,183.2,2597,67.45098,2213.276,0.9931715,64.4,27.46299,12.5,3.975615,35.41816,2.656587,13.3322
87.45098,39.21569,64.4,29.5301,79.21568,3472.74,185,1862,50.19608,1331.446,0.993202,64.4,28.05359,7.8125,4.754862,36.6609,3.17954,11.53025
49.41177,27.05882,64.4,29.5301,56.86274,2622.273,185,1923.25,50.19608,1292.286,0.992043,64.4,26.57709,7.8125,2.304666,38.52501,1.541065,24.99895
49.01961,26.27451,64.4,29.5301,56.07843,2580.931,185,1916.75,50.19608,1261.828,0.991921,64.4,26.57709,7.8125,2.450196,38.52501,1.640291,23.48669
40,16.86275,64.4,29.5301,36.86274,1674.357,185,1890.5,50.19608,681.6774,0.9920125,64.4,11.81204,7.8125,1.651104,39.14639,1.105473,35.41145
12.15686,13.72549,64.4,29.5301,16.47059,962.6813,185,1416.75,50.19608,424.9606,0.991311,64.4,7.382525,7.8125,0.097902,38.52501,0.06554282,587.7839
12.15686,12.54902,64.4,29.5301,14.11765,885.903,185,1255.25,50.19608,429.3117,0.9956115,64.4,7.382525,7.8125,0.402192,37.28227,0.2694475,138.3656
10.98039,12.54902,64.4,29.5301,13.72549,885.903,185,1224.75,50.19608,433.6628,0.995642,64.4,7.087224,1.5625,0.371763,36.03953,0.2479859,145.329
9.803922,12.15686,64.4,29.5301,12.15686,885.903,185,1169.75,50.19608,449.617,1.000003,64.4,5.90602,1.5625,0.235494,35.41816,0.1570823,225.4751
12.15686,13.33333,64.4,29.5301,17.2549,885.903,185,1113.75,50.19608,443.8155,0.9052095,66.2,25.98649,7.8125,0.342657,33.55404,0.2275667,147.4471
57.64706,29.41176,64.4,29.5301,63.52941,2637.038,185,1570.5,50.19608,1351.752,0.991189,66.2,27.75829,7.8125,2.192211,31.68993,1.608362,19.70323
71.76471,33.33333,64.4,29.5301,94.90196,3171.533,185,1589.75,52.54902,1628.774,0.99369,66.2,28.9395,12.5,2.480625,32.3113,1.662093,19.44013
82.74509,41.56863,64.4,29.5301,98.43137,3431.398,185,1663.25,52.54902,1718.697,0.993385,66.2,29.8254,12.5,2.837835,32.93267,1.896649,17.36361
81.96078,50.98039,64.4,29.5301,100,3579.048,185,1761.5,52.54902,1911.597,0.99125,66.2,28.6442,12.5,2.597049,34.17542,1.736254,19.68342
91.76471,90.98039,64.4,29.5301,100,4429.515,185,2617.5,52.54902,2134.956,0.9903045,66.2,28.3489,12.5,6.468147,35.41816,4.333585,8.172946
54.5098,28.23529,64.4,29.5301,52.54902,2890.997,185,2619.5,52.54902,1276.332,0.991799,66.2,23.62408,12.5,4.318272,39.14639,2.895956,13.5176
40.39216,22.35294,64.4,29.5301,41.96078,1919.457,185,1911.5,52.54902,855.7227,0.9921345,66.2,20.96637,12.5,2.681721,39.14639,1.795728,21.79973
31.76471,21.17647,64.4,29.5301,39.21569,1848.584,185,1869,52.54902,876.028,0.9921955,64.4,21.26167,7.8125,1.993761,39.14639,1.334606,29.33178
29.80392,18.03922,64.4,29.5301,35.29412,1630.062,185,1821.25,52.54902,716.4865,0.991555,64.4,15.35565,7.8125,1.186731,37.90364,0.7943387,47.71723
25.09804,16.86275,64.4,29.5301,28.62745,1257.982,185,1803,52.54902,607.7081,0.990579,64.4,15.94625,7.8125,1.117935,37.28227,0.7487734,49.79113
22.7451,12.54902,64.4,29.5301,24.70588,1154.627,185,1799.75,52.54902,558.3953,0.9908535,64.4,11.51674,7.8125,0.796446,36.6609,0.5339713,68.65707
23.13725,16.86275,64.4,29.5301,29.41176,1382.009,185,1800.5,93.33334,890.5317,0.9916465,66.2,26.57709,7.8125,0.87318,36.6609,0.5852548,62.64092
53.33333,32.15686,64.4,29.5301,66.66666,3065.224,185,1793,93.33334,1515.644,0.9909145,66.2,28.3489,7.8125,2.521638,36.6609,1.688793,21.70834
66.27451,31.37255,64.4,29.5301,83.13725,3874.349,185,1827.25,93.33334,1931.903,0.9912195,66.2,27.16769,12.5,2.816667,36.6609,1.887774,19.42017
23.92157,9.411765,64.4,29.5301,14.11765,885.903,185,1730.25,93.33334,701.9827,0.992226,66.2,5.610719,12.5,2.687013,37.28227,1.800324,20.70865
10.58823,12.15686,64.4,29.5301,12.54902,885.903,185,1494.5,93.33334,726.639,1.000003,66.2,5.315418,1.5625,0.321489,34.17542,0.2151821,158.8209
9.803922,11.37255,64.4,29.5301,12.15686,885.903,185,1267,93.33334,746.9443,1.000003,66.2,5.610719,1.5625,0.265923,29.82582,0.1766058,168.8835
10.19608,11.37255,64.4,29.5301,12.94118,885.903,185,1197.75,93.33334,761.4481,1.000003,66.2,5.610719,1.5625,0.248724,26.09759,0.1651836,157.9914
10.58823,11.37255,64.4,29.5301,13.33333,885.903,185,1240.5,93.33334,771.6008,1.000003,66.2,5.610719,1.5625,0.231525,25.47622,0.1537613,165.6868
10.58823,11.37255,64.4,29.5301,13.33333,885.903,185,1233,93.33334,781.7534,1.000003,68,5.610719,1.5625,0.247401,26.09759,0.1643049,158.8363
10.58823,11.37255,64.4,29.5301,13.33333,885.903,185,1198.75,93.33334,786.1046,1.000003,68,5.90602,1.5625,0.240786,25.47622,0.1599118,159.3142
15.68627,20.39216,64.4,29.5301,35.29412,2400.797,185,1329.25,93.33334,1271.981,0.9052095,68,27.75829,12.5,0.683991,25.47622,0.4542548,56.08354
83.92157,40.39216,64.4,29.5301,97.25491,4429.515,185,2062,93.33334,2169.765,0.902922,68,28.6442,12.5,3.696462,26.71896,2.711988,9.852167
88.23529,50.98039,64.4,29.5301,99.21568,4429.515,185,2431.5,93.33334,2134.956,0.9876815,66.2,28.6442,12.5,5.380641,29.82582,3.957623,7.536295
50.98039,18.43137,64.4,29.5301,44.31372,1913.551,185,2546.25,93.33334,677.3262,0.9973805,66.2,5.90602,12.5,3.926664,35.41816,2.640326,13.41431
11.76471,14.5098,64.4,29.5301,12.94118,885.903,185,2455,93.33334,498.9298,1.000003,66.2,5.315418,1.5625,0.600642,36.03953,0.3999498,90.11013
11.37255,13.33333,64.4,29.5301,12.54902,885.903,185,1953.5,93.33334,533.7389,1.000003,66.2,5.315418,1.5625,0.492156,31.06856,0.3268526,95.05373
10.19608,12.15686,64.4,29.5301,11.76471,885.903,185,1565.5,93.33334,548.2427,1.000003,66.2,5.020117,1.5625,0.38367,26.71896,0.2548044,104.8607
9.803922,11.76471,64.4,29.5301,12.15686,885.903,185,1151.5,93.33334,562.7464,1.000003,66.2,5.610719,1.5625,0.269892,20.50525,0.1792417,114.4
10.19608,10.98039,64.4,29.5301,15.29412,885.903,185,877.5,93.33334,424.9606,1.000003,66.2,9.744933,1.5625,0.244755,15.53428,0.1625477,95.56754
16.07843,12.94118,64.4,29.5301,29.01961,885.903,185,690.75,93.33334,419.1591,0.9055145,66.2,12.99324,1.5625,0.300321,9.320568,0.1994504,46.73126
24.70588,13.33333,64.4,29.5301,43.92157,2067.107,185,1104,65.09804,1232.821,0.9056975,66.2,27.46299,12.5,0.603288,4.97097,0.4424661,11.23469
61.56863,30.19608,64.4,29.5301,72.94118,3706.028,185,1918.25,65.09804,1907.246,0.90097,66.2,27.46299,12.5,2.843127,6.213712,2.084797,2.980488
80.78432,38.03922,64.4,29.5301,96.07843,4429.515,185,2141.25,65.09804,2134.956,0.995886,66.2,29.2348,12.5,3.642219,9.941939,2.684766,3.703094
90.19608,48.62745,64.4,29.5301,99.60784,4429.515,185,2192.75,65.09804,2198.772,0.9912805,66.2,28.9395,12.5,5.064444,14.91291,3.377325,4.415598
90.98039,55.68628,64.4,29.5301,100,4429.515,185,2452.75,65.09804,2198.772,0.99125,64.4,28.9395,12.5,5.063121,18.64114,3.392129,5.495408
91.76471,58.82353,64.4,29.5301,99.60784,4429.515,185,2715.75,65.09804,2149.459,0.9902435,64.4,29.8254,12.5,7.112448,22.36936,4.76526,4.694259
89.01961,42.35294,64.4,29.5301,94.5098,4429.515,185,2914,65.09804,2134.956,0.989969,64.4,28.05359,12.5,6.031557,25.47622,4.045182,6.297916
74.5098,32.94118,64.4,29.5301,76.07843,4583.071,185,3119,65.09804,2233.581,0.989603,64.4,27.46299,12.5,6.140043,29.20445,4.119082,7.090037
88.23529,45.09804,64.4,29.5301,98.03922,4429.515,185,2410.75,65.09804,2188.619,0.9899995,62.6,28.6442,12.5,6.816096,31.06856,4.574307,6.79197
53.72549,34.5098,64.4,29.5301,51.76471,2347.643,185,2347,65.09804,1097.936,0.994056,62.6,27.46299,12.5,4.081455,32.93267,2.737983,12.02808
58.43137,33.72549,64.4,29.5301,80,3472.74,185,1644.75,87.05882,1698.392,0.9924395,62.6,28.3489,12.5,2.95029,32.93267,1.971081,16.70792
83.52941,40.78431,64.4,29.5301,98.82353,3582.001,185,1876.75,87.05882,2069.688,0.9952455,62.6,28.6442,12.5,2.687013,32.93267,1.798111,18.31516
90.98039,49.80392,62.6,29.5301,99.21568,4429.515,185,2432.75,87.05882,2204.574,0.9909755,62.6,28.6442,12.5,5.884704,32.93267,3.926857,8.386522
91.37255,56.86274,62.6,29.5301,99.60784,4429.515,185,2614.25,87.05882,2208.925,0.990457,62.6,28.9395,12.5,5.446791,34.79679,3.650299,9.532585
85.09804,52.54902,62.6,29.5301,87.84314,4429.515,185,2726.75,87.05882,2213.276,0.9901825,62.6,26.28179,12.5,6.207516,37.28227,4.162295,8.957142
48.62745,27.84314,62.6,29.5301,52.54902,3136.097,185,2763.25,87.05882,1733.201,0.9955505,62.6,26.87239,12.5,3.957093,39.14639,2.654066,14.74959
64.70588,30.98039,62.6,29.5301,74.90196,3977.705,185,1956,87.05882,2065.337,0.9939035,62.6,27.16769,12.5,3.803625,39.76776,2.537377,15.67278
71.76471,31.76471,62.6,29.5301,83.92157,4391.126,185,1995.5,87.05882,2198.772,0.9956115,62.6,27.16769,12.5,3.630312,40.38913,2.425774,16.64999
74.11765,31.37255,62.6,29.5301,84.31373,4420.656,185,2021,87.05882,2145.108,0.99491,62.6,27.16769,12.5,3.713661,41.0105,2.477211,16.55511
65.88235,27.45098,62.6,29.5301,66.66666,3212.875,185,2020.75,87.05882,1242.973,0.9868275,62.6,24.21468,12.5,3.737475,41.63187,2.494854,16.6871
38.03922,25.09804,62.6,29.5301,42.7451,2055.295,185,2030.75,63.92157,1063.127,0.9861565,62.6,26.57709,7.8125,2.274237,41.63187,1.530542,27.20074
46.27451,24.70588,62.6,29.5301,49.41177,2285.63,185,2006.5,63.92157,1132.745,0.9909145,62.6,27.46299,7.8125,2.029482,41.63187,1.366753,30.46042
45.4902,26.27451,62.6,29.5301,51.37255,2418.515,185,1994.75,63.92157,1183.508,0.991555,62.6,26.87239,7.8125,2.229255,41.0105,1.494081,27.44864
39.21569,19.21569,62.6,29.5301,38.43137,1715.699,185,1942.75,63.92157,820.9136,0.9914025,62.6,21.85227,7.8125,1.899828,40.38913,1.272472,31.74069
23.52941,13.33333,62.6,29.5301,22.35294,1086.708,185,1882,63.92157,533.7389,0.9905485,64.4,10.92614,7.8125,0.869211,39.14639,0.582272,67.23042
19.21569,15.68627,62.6,29.5301,22.7451,1139.862,185,1867.25,63.92157,781.7534,0.991494,64.4,18.01336,7.8125,0.924777,38.52501,0.6200289,62.13422
27.84314,17.64706,62.6,29.5301,32.94118,1621.203,185,1831.75,63.92157,791.9061,0.9914635,64.4,22.14758,7.8125,1.292571,37.90364,0.8657948,43.77901
51.76471,32.15686,62.6,29.5301,61.96078,2837.843,185,1819.25,63.92157,1380.759,0.992348,64.4,27.46299,7.8125,4.150251,37.28227,2.780022,13.41078
39.21569,16.86275,62.6,29.5301,34.90196,1473.552,185,1758.75,63.92157,593.2043,0.992653,64.4,12.69794,7.8125,1.554525,37.28227,1.040362,35.83587
17.2549,12.94118,62.6,29.5301,17.64706,912.4801,185,1663,63.92157,464.1208,0.993934,64.4,11.81204,7.8125,0.580797,35.41816,0.3885774,91.14826
21.96078,15.29412,62.6,29.5301,36.86274,2270.865,185,1621.5,93.33334,1356.103,0.9936595,64.4,27.46299,7.8125,1.014741,33.55404,0.6780291,49.48762
38.82353,25.4902,62.6,29.5301,56.47059,2896.903,185,1530,93.33334,1549.003,0.9917075,64.4,28.6442,7.8125,1.37592,32.3113,0.9196154,35.13567
83.13725,38.03922,62.6,29.5301,98.03922,3428.445,185,1874.25,93.33334,2010.223,0.9953065,64.4,29.2348,12.5,3.233412,31.68993,2.16535,14.63501
90.19608,49.41177,62.6,29.5301,98.82353,4429.515,185,2336,93.33334,2188.619,0.9913415,64.4,28.9395,12.5,5.592321,31.68993,3.731521,8.492496
91.76471,62.35294,62.6,29.5301,99.60784,4429.515,185,2522.5,93.33334,2129.154,0.990579,64.4,28.3489,12.5,5.281416,34.17542,3.538162,9.659086
39.60784,22.7451,62.6,29.5301,28.23529,1444.022,185,2572,93.33334,736.7917,0.994788,64.4,20.08047,12.5,3.090528,37.28227,2.072021,17.99319
40.39216,28.23529,62.6,29.5301,60.78431,2769.923,185,1799.5,93.33334,1464.881,0.9914635,62.6,26.57709,12.5,2.393307,36.6609,1.597786,22.94482
54.5098,25.88235,62.6,29.5301,61.96078,2572.072,185,1806.25,93.33334,1009.463,0.991433,62.6,27.46299,12.5,2.389338,36.6609,1.600485,22.90612
37.64706,22.35294,62.6,29.5301,43.13726,1940.128,185,1787.25,93.33334,979.0047,0.982344,62.6,24.50998,7.8125,1.734453,36.6609,1.161849,31.55392
27.05882,13.33333,62.6,29.5301,28.23529,1201.875,185,1736.25,93.33334,552.5938,0.985699,62.6,12.40264,7.8125,0.89964,36.6609,0.6082132,60.2764
20.78431,15.68627,62.6,29.5301,29.41176,1272.747,186.8,1712.5,74.5098,652.6698,0.988261,64.4,12.99324,7.8125,0.916839,35.41816,0.617731,57.33589
20.39216,17.64706,62.6,29.5301,26.66667,1151.674,186.8,1661.25,74.5098,513.4336,0.9890235,64.4,10.92614,7.8125,0.78057,34.79679,0.5245548,66.33585
21.96078,16.86275,62.6,29.5301,26.66667,1166.439,186.8,1635.75,74.5098,587.4028,0.9896945,64.4,13.28854,7.8125,0.960498,34.17542,0.6449715,52.98748
19.21569,13.33333,62.6,29.5301,20.39216,915.4331,186.8,1606.75,74.5098,453.9681,0.9903045,64.4,7.677826,7.8125,0.664146,33.55404,0.4456697,75.28905
11.37255,13.33333,62.6,29.5301,12.94118,885.903,186.8,1575.25,74.5098,449.617,0.992104,64.4,6.201321,7.8125,0.336042,32.93267,0.2253593,146.1341
9.803922,12.54902,62.6,29.5301,10.98039,885.903,186.8,1480,74.5098,443.8155,1.000003,64.4,5.315418,7.8125,0.395577,32.3113,0.264804,122.0197
10.58823,12.15686,62.6,29.5301,12.15686,885.903,186.8,1559.5,74.5098,459.7696,1.000003,64.4,5.020117,1.5625,0.309582,32.3113,0.2056008,157.1555
10.19608,12.15686,62.6,29.5301,11.76471,885.903,186.8,1526.5,74.5098,468.4719,1.000003,64.4,5.020117,1.5625,0.309582,31.68993,0.2056008,154.1333
10.58823,12.15686,62.6,29.5301,12.15686,885.903,186.8,1482.75,74.5098,478.6245,1.000003,66.2,5.020117,1.5625,0.295029,31.68993,0.1959358,161.7363
10.19608,11.76471,62.6,29.5301,12.15686,885.903,186.8,1447.5,74.5098,484.4261,1.000003,66.2,5.020117,1.5625,0.300321,31.06856,0.1994504,155.7709
10.19608,11.76471,62.6,29.5301,11.76471,885.903,186.8,1388.5,78.03922,498.9298,1.000003,66.2,5.315418,1.5625,0.292383,29.82582,0.1941786,153.5999
10.19608,11.37255,62.6,29.5301,12.15686,885.903,186.8,1287,78.03922,503.2809,1.000003,66.2,5.610719,1.5625,0.276507,28.58307,0.1836349,155.6516
10.19608,11.37255,62.6,29.5301,12.54902,885.903,186.8,1409.5,78.03922,509.0825,1.000003,66.2,5.315418,1.5625,0.252693,26.71896,0.1678195,159.2125
10.19608,12.15686,62.6,29.5301,12.15686,885.903,186.8,1611.25,78.03922,414.8079,1.000003,66.2,7.973127,1.5625,0.313551,23.6121,0.2082367,113.3907
16.86275,16.86275,62.6,29.5301,23.52941,1042.412,186.8,1732.5,78.03922,519.2351,0.9036845,66.2,10.92614,7.8125,1.133811,23.6121,0.7529911,31.35775
19.60784,16.47059,62.6,29.5301,24.70588,1154.627,186.8,1804,78.03922,657.0209,0.9028,66.2,19.78517,7.8125,0.914193,24.85485,0.6718491,36.99469
45.4902,31.37255,62.6,29.5301,68.62745,3676.498,186.8,1959.75,78.03922,1995.719,0.901702,66.2,28.05359,12.5,2.859003,25.47622,2.103167,12.11327
72.94118,36.47059,62.6,29.5301,87.45098,4429.515,186.8,2209.25,78.03922,2139.307,0.902129,66.2,28.05359,12.5,3.319407,28.58307,2.444827,11.69125
83.13725,35.29412,62.6,29.5301,89.41177,4429.515,186.8,2399.25,78.03922,2213.276,0.995398,66.2,24.21468,12.5,4.748247,31.68993,3.495548,9.065796
45.88235,24.31373,62.6,29.5301,43.92157,2028.718,186.8,2535,78.03922,925.3408,0.997533,66.2,18.01336,12.5,3.45303,34.79679,2.30385,15.10375
24.31373,19.21569,62.6,29.5301,26.66667,1458.787,185,2657,50.19608,722.288,0.996862,64.4,17.71806,7.8125,1.591569,36.6609,1.059617,34.59826
